ObjectId,Country,ISO2,ISO3,Indicator,Unit,Measure,Date,Value
5624,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D01/27/2000,9.15
5625,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D01/27/2000,14.15
5626,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D01/27/2000,-67.56
5627,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D01/27/2000,-50.29
5628,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D01/27/2000,-29
5629,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D01/27/2000,20.42
5630,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D01/27/2000,121.58
5631,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D01/27/2000,-41.47
5632,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D01/27/2000,-7.75
5633,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D01/27/2000,6.07
5634,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D01/27/2000,-19.05
5635,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D01/27/2000,-7.36
5636,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D01/27/2000,61.61
5637,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D01/27/2000,-18.12
5638,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D01/27/2000,140.72
5639,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D01/27/2000,28.48
5640,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D01/27/2000,-4.66
5641,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D01/27/2000,3.62
5642,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D01/28/2000,-10.54
5643,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D01/28/2000,-83.64
5644,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D02/04/2000,-26.54
5645,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D02/05/2000,212.6
5646,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D02/05/2000,118.21
5647,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D02/06/2000,-78.56
5648,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D02/06/2000,-10.4
5649,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D02/06/2000,1.85
5650,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D02/06/2000,-11.95
5651,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D02/06/2000,-68.16
5652,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D02/06/2000,-65.09
5653,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D02/06/2000,-51.2
5654,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D02/06/2000,17.92
5655,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D02/06/2000,121.88
5656,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D02/06/2000,-40.07
5657,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D02/06/2000,-11.65
5658,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D02/06/2000,4.37
5659,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D02/06/2000,-43.65
5660,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D02/06/2000,-6.86
5661,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D02/06/2000,-68.79
5662,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D02/06/2000,-25.52
5663,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D02/06/2000,83.82
5664,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D02/06/2000,28.68
5665,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D02/06/2000,-6.46
5666,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D02/06/2000,0.92
5667,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D02/07/2000,-18.74
5668,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D02/07/2000,-72.54
5669,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D02/15/2000,-68.36
5670,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D02/15/2000,357.7
5671,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D02/15/2000,72.21
5672,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D02/15/2000,6.66
5673,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D02/16/2000,-18.9
5674,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D02/16/2000,5.25
5675,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D02/16/2000,-7.45
5676,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D02/16/2000,-47.96
5677,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D02/16/2000,-56.99
5678,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D02/16/2000,-32.4
5679,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D02/16/2000,7.42
5680,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D02/16/2000,134.98
5681,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D02/16/2000,-29.67
5682,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D02/16/2000,-8.75
5683,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D02/16/2000,10.47
5684,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D02/16/2000,-40.85
5685,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D02/16/2000,-9.16
5686,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D02/16/2000,-52.49
5687,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D02/16/2000,-30.82
5688,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D02/16/2000,15.92
5689,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D02/16/2000,20.28
5690,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D02/16/2000,-6.46
5691,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D02/16/2000,-1.38
5692,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D02/16/2000,-48.54
5693,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D02/17/2000,0.06
5694,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D02/25/2000,-76.76
5695,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D02/25/2000,201.6
5696,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D02/25/2000,-80.16
5697,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D02/25/2000,-39.97
5698,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D02/25/2000,3.01
5699,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D02/25/2000,4.56
5700,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D02/25/2000,64.32
5701,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D02/26/2000,-20.2
5702,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D02/26/2000,-9.35
5703,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D02/26/2000,-3.15
5704,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D02/26/2000,-85.69
5705,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D02/26/2000,-29.3
5706,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D02/26/2000,-3.78
5707,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D02/26/2000,157.78
5708,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D02/26/2000,-9.05
5709,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D02/26/2000,-21.23
5710,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D02/26/2000,-43.15
5711,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D02/26/2000,-4.86
5712,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D02/26/2000,-64.39
5713,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D02/26/2000,5.88
5714,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D02/26/2000,19.08
5715,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D02/26/2000,-7.36
5716,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D02/26/2000,-4.38
5717,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D02/26/2000,-45.24
5718,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D02/27/2000,-22.24
5719,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D03/06/2000,-42.46
5720,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D03/06/2000,249.2
5721,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D03/06/2000,-5.05
5722,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D03/06/2000,-89.87
5723,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D03/06/2000,69.21
5724,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D03/06/2000,-25.62
5725,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D03/06/2000,-17.54
5726,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D03/06/2000,31.42
5727,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D03/07/2000,-16.1
5728,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D03/07/2000,-14.55
5729,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D03/07/2000,-56.36
5730,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D03/07/2000,-86.39
5731,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D03/07/2000,-41.2
5732,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D03/07/2000,-3.28
5733,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D03/07/2000,149.68
5734,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D03/07/2000,-16.55
5735,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D03/07/2000,-26.23
5736,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D03/07/2000,-40.05
5737,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D03/07/2000,-9.96
5738,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D03/07/2000,17.78
5739,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D03/07/2000,-13.76
5740,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D03/07/2000,-9.08
5741,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D03/07/2000,-47.44
5742,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D03/08/2000,-78.64
5743,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D03/16/2000,-23.56
5744,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D03/16/2000,318.9
5745,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D03/16/2000,-6.25
5746,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D03/16/2000,-40.26
5747,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D03/16/2000,-49.2
5748,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D03/16/2000,-79.97
5749,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D03/16/2000,36.01
5750,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D03/16/2000,-31.32
5751,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D03/16/2000,2.06
5752,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D03/16/2000,-8.08
5753,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D03/17/2000,-12.2
5754,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D03/17/2000,-23.75
5755,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D03/17/2000,-87.79
5756,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D03/17/2000,-6.98
5757,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D03/17/2000,144.48
5758,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D03/17/2000,-20.85
5759,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D03/17/2000,-38.13
5760,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D03/17/2000,-37.05
5761,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D03/17/2000,-4.06
5762,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D03/17/2000,18.98
5763,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D03/17/2000,-16.06
5764,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D03/17/2000,-9.38
5765,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D03/17/2000,-49.14
5766,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D03/18/2000,-77.34
5767,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D03/26/2000,-29.76
5768,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D03/26/2000,87.7
5769,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D03/26/2000,16.25
5770,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D03/26/2000,-62.26
5771,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D03/26/2000,6.82
5772,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D03/26/2000,151.18
5773,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D03/26/2000,-84.27
5774,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D03/26/2000,-93.99
5775,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D03/26/2000,-36.99
5776,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D03/26/2000,-30.82
5777,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D03/26/2000,22.62
5778,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D03/26/2000,37.38
5779,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D03/27/2000,-0.5
5780,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D03/27/2000,-15.15
5781,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D03/27/2000,-84.99
5782,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D03/27/2000,-36
5783,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D03/27/2000,-6.95
5784,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D03/27/2000,-42.53
5785,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D03/27/2000,-38.55
5786,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D03/27/2000,3.44
5787,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D03/27/2000,-7.54
5788,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D03/27/2000,-7.46
5789,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D03/27/2000,-0.98
5790,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D03/27/2000,-70.74
5791,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D03/28/2000,-62.04
5792,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D04/15/2000,6.44
5793,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D04/15/2000,17.9
5794,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D04/15/2000,-1.55
5795,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D04/15/2000,38.75
5796,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D04/15/2000,-6.8
5797,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D04/15/2000,6.92
5798,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D04/15/2000,141.08
5799,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D04/15/2000,24.53
5800,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D04/15/2000,-6.55
5801,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D04/15/2000,-45.75
5802,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D04/15/2000,-6.96
5803,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D04/15/2000,-59.79
5804,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D04/15/2000,-73.82
5805,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D04/15/2000,9.16
5806,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D04/15/2000,-22.28
5807,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D04/15/2000,25.78
